id_pedido,data_venda,id_cliente,cliente,segmento,regiao,uf,id_produto,produto,categoria,canal_venda,vendedor,forma_pagamento,quantidade,preco_unitario,desconto_pct,receita_bruta,valor_desconto,receita_liquida,custo_total,lucro,status_pedido,prazo_entrega_dias,avaliacao_cliente
V01379,2025-12-10,C010,Tech Mais,B2C,Sudeste,SP,P010,Carregador USB-C,Telefonia,Representante,,Boleto,5,111.84,0.03,559.2,16.78,542.42,200.8,341.62,Concluída,3,4.0
V01380,2026-04-11,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,Loja Física,Diego Alves,Pix,1,96.36,0.03,96.36,2.89,93.47,41.42,52.05,Concluída,5,5.0
V01381,2025-08-24,C001,Alfa Distribuidora,B2B,Sudeste,SP,P004,Monitor 24,Informática,Marketplace,Fernanda Rocha,Pix,3,850.93,0.0,2552.79,0.0,2552.79,1696.53,856.26,Concluída,7,2.0
V01382,2025-12-06,C004,Delta Store,B2B,Sul,PR,P008,Webcam Full HD,Acessórios,Marketplace,Bruno Lima,Transferência,1,221.63,0.08,221.63,17.73,203.9,90.18,113.72,Concluída,4,3.0
V01383,2026-01-07,C003,Casa Norte,B2C,Norte,AM,P001,Notebook Pro 14,Informática,Loja Física,Ana Souza,Boleto,2,4315.89,0.1,8631.78,863.18,7768.6,5687.48,2081.12,Concluída,4,4.0
V01384,2025-04-28,C001,Alfa Distribuidora,B2B,Sudeste,SP,P009,Smartphone X,Telefonia,E-commerce,Carla Mendes,Transferência,1,2712.82,0.08,2712.82,217.03,2495.79,2019.02,476.77,Concluída,3,4.0
V01385,2026-01-04,C004,Delta Store,B2B,Sul,PR,P010,Carregador USB-C,Telefonia,Loja Física,Ana Souza,,2,119.22,0.15,238.44,35.77,202.67,83.92,118.75,Concluída,7,4.0
V01386,2025-06-28,C004,Delta Store,B2B,Sul,PR,P005,Headset Gamer,Acessórios,E-commerce,Carla Mendes,Pix,3,228.19,0.05,684.57,34.23,650.34,319.95,330.39,Cancelada,7,3.0
V01387,2025-09-09,C006,Mercado Central,B2B,Nordeste,BA,P009,Smartphone X,Telefonia,E-commerce,Bruno Lima,Cartão Crédito,4,3012.83,0.0,12051.32,0.0,12051.32,7532.48,4518.84,Concluída,4,4.0
V01388,2025-04-14,C003,Casa Norte,B2C,Norte,AM,P005,Headset Gamer,Acessórios,Loja Física,Bruno Lima,Transferência,3,225.93,0.08,677.79,54.22,623.57,304.41,319.16,Concluída,4,4.0
V01389,2025-08-04,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Representante,Diego Alves,Pix,1,1295.74,0.0,1295.74,0.0,1295.74,912.91,382.83,Concluida,4,5.0
V01390,2025-06-25,C006,Mercado Central,B2B,Nordeste,BA,P006,Cadeira Ergonômica,Móveis,Marketplace,Ana Souza,Cartão Crédito,4,1256.07,0.15,5024.28,753.64,4270.64,3715.88,554.76,Concluída,3,3.0
V01391,2025-07-14,C003,Casa Norte,B2C,Norte,AM,P003,Teclado Mecânico,Acessórios,E-commerce,Fernanda Rocha,Transferência,1,340.67,0.03,340.67,10.22,330.45,153.83,176.62,Concluida,5,5.0
V01392,2026-03-16,C006,Mercado Central,B2B,Nordeste,BA,P006,Cadeira Ergonômica,Móveis,E-commerce,Ana Souza,Pix,1,1307.6,0.05,1307.6,65.38,1242.22,801.86,440.36,Concluída,7,5.0
V01393,2025-06-02,C009,Shopping Mix,B2C,Nordeste,PE,P005,Headset Gamer,Acessórios,Representante,,Cartão Crédito,2,252.32,0.08,504.64,40.37,464.27,204.8,259.47,Concluída,10,4.0
V01394,2026-06-05,C005,E-commerce Livre,B2C,Sudeste,RJ,P003,Teclado Mecânico,Acessórios,Marketplace,Bruno Lima,Cartão Crédito,1,322.63,0.08,322.63,25.81,296.82,139.18,157.64,Concluída,3,
V01395,2025-03-08,C008,Prime Atacado,B2B,Sul,RS,P010,Carregador USB-C,Telefonia,E-commerce,Fernanda Rocha,Transferência,1,112.93,0.1,112.93,11.29,101.64,39.75,61.89,Pendente,10,5.0
V01396,2026-05-26,C009,Shopping Mix,B2C,Nordeste,PE,P006,Cadeira Ergonômica,Móveis,Marketplace,Bruno Lima,Boleto,1,1403.31,0.08,1403.31,112.26,1291.05,954.81,336.24,Concluída,7,4.0
V01397,2026-05-10,C006,Mercado Central,B2B,Nordeste,BA,P009,Smartphone X,Telefonia,Marketplace,Diego Alves,Boleto,1,2779.57,,2779.57,222.37,2557.2,1987.27,569.93,Concluída,15,4.0
V01398,2025-02-07,C010,Tech Mais,B2C,Sudeste,SP,P007,Mesa Office,Móveis,E-commerce,Bruno Lima,Pix,3,764.68,0.0,2294.04,0.0,2294.04,1348.32,945.72,Pendente,5,5.0
V01399,2026-02-10,C008,Prime Atacado,B2B,Sul,RS,P004,Monitor 24,Informática,E-commerce,Carla Mendes,Transferência,1,842.34,0.03,842.34,25.27,817.07,563.4,253.67,Concluída,4,1.0
V01400,2025-06-10,C007,Loja Avenida,B2C,Centro-Oeste,GO,P010,Carregador USB-C,Telefonia,Representante,Carla Mendes,Cartão Crédito,2,111.44,0.03,222.88,6.69,216.19,91.28,124.91,Concluída,4,
V01401,2025-10-30,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,Marketplace,Fernanda Rocha,Boleto,5,89.68,0.0,448.4,0.0,448.4,197.9,250.5,Concluída,7,5.0
V01402,2025-02-12,C004,Delta Store,B2B,Sul,PR,P010,Carregador USB-C,Telefonia,Marketplace,Fernanda Rocha,Boleto,3,122.87,0.03,368.61,11.06,357.55,118.5,239.05,Cancelada,3,5.0
V01403,2026-04-24,C007,Loja Avenida,B2C,Centro-Oeste,GO,P008,Webcam Full HD,Acessórios,Marketplace,Diego Alves,Boleto,8,221.19,0.03,1769.52,53.09,1716.43,722.08,994.35,Concluída,4,5.0
V01404,2025-10-07,C008,Prime Atacado,B2B,Sul,RS,P006,Cadeira Ergonômica,Móveis,Marketplace,Ana Souza,Pix,4,1416.52,0.0,5666.08,0.0,5666.08,3511.04,2155.04,Cancelada,4,4.0
V01405,2025-09-29,C008,Prime Atacado,B2B,Sul,RS,P004,Monitor 24,Informática,Loja Física,Carla Mendes,Cartão Crédito,5,930.48,0.0,4652.4,0.0,4652.4,3297.6,1354.8,Concluída,15,3.0
V01406,2026-06-10,C005,E-commerce Livre,B2C,Sudeste,RJ,P009,Smartphone X,Telefonia,Loja Física,Carla Mendes,Pix,1,3068.25,0.0,3068.25,0.0,3068.25,2081.66,986.59,Cancelada,7,
V01407,2025-03-15,C002,Beta Varejo,B2B,Sudeste,MG,P002,Mouse Wireless,Acessórios,Representante,Ana Souza,Pix,2,100.34,0.0,200.68,0.0,200.68,75.48,125.2,Cancelada,4,5.0
V01408,2025-12-04,C006,Mercado Central,B2B,Nordeste,BA,P004,Monitor 24,Informática,Representante,Carla Mendes,Boleto,3,927.48,0.15,2782.44,417.37,2365.07,1701.96,663.11,Concluída,7,4.0
V01409,2025-05-22,C004,Delta Store,B2B,Sul,PR,P010,Carregador USB-C,Telefonia,Representante,Ana Souza,Boleto,1,112.57,0.0,112.57,0.0,112.57,39.81,72.76,Cancelada,5,
V01410,2026-02-18,C005,E-commerce Livre,B2C,Sudeste,RJ,P006,Cadeira Ergonômica,Móveis,Marketplace,Fernanda Rocha,Cartão Crédito,5,1420.81,0.0,7104.05,0.0,7104.05,4337.0,2767.05,Concluída,10,3.0
V01411,2025-06-02,C008,Prime Atacado,B2B,Sul,RS,P009,Smartphone X,Telefonia,Marketplace,Bruno Lima,Pix,2,2838.37,0.0,5676.74,0.0,5676.74,3792.8,1883.94,Concluída,2,2.0
V01412,2025-08-28,C004,Delta Store,B2B,Sul,PR,P008,Webcam Full HD,Acessórios,Marketplace,Diego Alves,Boleto,2,222.29,0.03,444.58,13.34,431.24,179.3,251.94,Concluída,4,
V01413,2025-07-12,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Marketplace,Diego Alves,Pix,1,1415.0,0.1,1415.0,141.5,1273.5,926.29,347.21,Concluída,3,5.0
V01414,2025-01-31,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,Representante,Bruno Lima,Pix,1,226.51,0.05,226.51,11.33,215.18,94.62,120.56,Concluída,5,5.0
V01415,2026-05-27,C005,E-commerce Livre,B2C,Sudeste,RJ,P001,Notebook Pro 14,Informática,Representante,Carla Mendes,Pix,5,3818.43,0.0,19092.15,0.0,19092.15,15053.9,4038.25,Concluída,5,
V01416,2026-02-18,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,Representante,Carla Mendes,Cartão Crédito,2,846.99,0.0,1693.98,0.0,1693.98,817.28,876.7,Concluída,4,
V01417,2025-05-23,C010,Tech Mais,B2C,Sudeste,SP,P001,Notebook Pro 14,Informática,E-commerce,Carla Mendes,Transferência,1,4340.32,0.03,4340.32,130.21,4210.11,3321.22,888.89,Concluída,3,1.0
V01418,2026-02-05,C007,Loja Avenida,B2C,Centro-Oeste,GO,P004,Monitor 24,Informática,Loja Física,Fernanda Rocha,Transferência,2,855.4,0.08,1710.8,136.86,1573.94,1255.24,318.7,Concluída,5,3.0
V01419,2025-04-22,C004,Delta Store,B2B,Sul,PR,P008,Webcam Full HD,Acessórios,Representante,Fernanda Rocha,Transferência,2,235.18,0.08,470.36,37.63,432.73,194.54,238.19,Cancelada,2,3.0
V01420,2025-06-25,C005,E-commerce Livre,B2C,Sudeste,RJ,P002,Mouse Wireless,Acessórios,Loja Física,Fernanda Rocha,Pix,1,91.84,0.0,91.84,0.0,91.84,38.19,53.65,Concluída,7,5.0
V01421,2026-05-16,C001,Alfa Distribuidora,B2B,Sudeste,SP,P010,Carregador USB-C,Telefonia,Loja Física,Bruno Lima,Pix,8,100.3,0.0,802.4,0.0,802.4,349.12,453.28,Concluída,3,4.0
V01422,2025-10-18,C002,Beta Varejo,B2B,Sudeste,MG,P007,Mesa Office,Móveis,E-commerce,Bruno Lima,Boleto,2,789.76,0.0,1579.52,0.0,1579.52,870.52,709.0,Concluída,4,4.0
V01423,2026-04-11,C009,Shopping Mix,B2C,Nordeste,PE,P002,Mouse Wireless,Acessórios,Loja Física,Carla Mendes,Cartão Crédito,1,92.8,0.05,92.8,4.64,88.16,40.14,48.02,Concluída,3,5.0
V01424,2026-02-25,C003,Casa Norte,B2C,Norte,AM,P006,Cadeira Ergonômica,Móveis,Marketplace,Bruno Lima,Cartão Crédito,3,1358.83,,4076.49,122.29,3954.2,2632.23,1321.97,Concluída,5,3.0
V01425,2026-03-05,C003,Casa Norte,B2C,Norte,AM,P009,Smartphone X,Telefonia,Marketplace,Ana Souza,Transferência,4,2603.71,0.0,10414.84,0.0,10414.84,8677.88,1736.96,Pendente,2,4.0
V01426,2025-07-30,C004,Delta Store,B2B,Sul,PR,P003,Teclado Mecânico,Acessórios,Representante,Diego Alves,Transferência,1,322.17,0.08,322.17,25.77,296.4,158.21,138.19,Concluída,4,5.0
V01427,2025-11-14,C003,Casa Norte,B2C,Norte,AM,P010,Carregador USB-C,Telefonia,E-commerce,Fernanda Rocha,Transferência,2,121.02,0.08,242.04,19.36,222.68,85.72,136.96,Concluída,3,2.0
V01428,2025-01-08,C005,E-commerce Livre,B2C,Sudeste,RJ,P004,Monitor 24,Informática,E-commerce,Diego Alves,Cartão Crédito,5,889.19,0.0,4445.95,0.0,4445.95,3064.65,1381.3,Cancelada,3,5.0
V01429,2025-09-10,C007,Loja Avenida,B2C,Centro-Oeste,GO,P010,Carregador USB-C,Telefonia,Representante,Fernanda Rocha,Transferência,6,121.91,0.0,731.46,0.0,731.46,241.68,489.78,Concluída,4,3.0
V01430,2025-02-10,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,Loja Física,Carla Mendes,Transferência,3,211.02,0.08,633.06,50.64,582.42,249.96,332.46,Concluída,7,5.0
V01431,2026-02-05,C006,Mercado Central,B2B,Nordeste,BA,P005,Headset Gamer,Acessórios,E-commerce,Diego Alves,Pix,6,254.49,0.1,1526.94,152.69,1374.25,617.34,756.91,Concluída,2,1.0
V01432,2026-03-19,C003,Casa Norte,B2C,Norte,AM,P010,Carregador USB-C,Telefonia,Marketplace,Diego Alves,Pix,2,101.44,0.0,202.88,0.0,202.88,79.96,122.92,Concluída,10,1.0
V01433,2026-02-07,C010,Tech Mais,B2C,Sudeste,SP,P002,Mouse Wireless,Acessórios,Loja Física,Bruno Lima,Pix,4,88.68,0.1,354.72,35.47,319.25,164.28,154.97,Concluída,5,1.0
V01434,2025-10-26,C005,E-commerce Livre,B2C,Sudeste,RJ,P009,Smartphone X,Telefonia,Loja Física,Bruno Lima,Transferência,10,3060.74,0.1,30607.4,3060.74,27546.66,20565.5,6981.16,Concluída,10,4.0
V01435,2025-05-05,C007,Loja Avenida,B2C,Centro-Oeste,GO,P009,Smartphone X,Telefonia,Representante,Ana Souza,Cartão Crédito,3,2581.43,0.1,7744.29,774.43,6969.86,5615.31,1354.55,Concluída,5,5.0
V01436,2026-02-24,C009,Shopping Mix,B2C,Nordeste,PE,P006,Cadeira Ergonômica,Móveis,Marketplace,Bruno Lima,Boleto,3,1283.94,0.0,3851.82,0.0,3851.82,2756.91,1094.91,Pendente,7,4.0
V01437,2025-02-15,C004,Delta Store,B2B,Sul,PR,P009,Smartphone X,Telefonia,Marketplace,Ana Souza,Cartão Crédito,6,2772.47,0.03,16634.82,499.04,16135.78,11949.9,4185.88,Concluída,7,4.0
V01438,2025-12-18,C008,Prime Atacado,B2B,Sul,RS,P007,Mesa Office,Móveis,Marketplace,,Transferência,2,746.3,0.0,1492.6,0.0,1492.6,881.48,611.12,Concluída,3,5.0
V01439,2025-09-14,C001,Alfa Distribuidora,B2B,Sudeste,SP,P001,Notebook Pro 14,Informática,Loja Física,Bruno Lima,Boleto,4,4474.99,0.03,17899.96,537.0,17362.96,13187.36,4175.6,Pendente,7,5.0
V01440,2026-04-18,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,Loja Física,Ana Souza,Pix,2,234.41,0.0,468.82,0.0,468.82,172.16,296.66,Concluída,2,
V01441,2026-04-28,C008,Prime Atacado,B2B,Sul,RS,P003,Teclado Mecânico,Acessórios,Representante,Bruno Lima,Pix,3,327.21,0.05,981.63,49.08,932.55,439.11,493.44,Concluída,5,5.0
V01442,2025-04-13,C001,Alfa Distribuidora,B2B,Sudeste,SP,P010,Carregador USB-C,Telefonia,E-commerce,Carla Mendes,Cartão Crédito,2,117.33,0.0,234.66,0.0,234.66,80.62,154.04,Concluída,4,5.0
V01443,2025-06-22,C009,Shopping Mix,B2C,Nordeste,PE,P007,Mesa Office,Móveis,Loja Física,Ana Souza,Boleto,5,767.69,0.03,3838.45,115.15,3723.3,2256.95,1466.35,Concluída,3,
V01444,2026-01-02,C003,Casa Norte,B2C,Norte,AM,P008,Webcam Full HD,Acessórios,E-commerce,Bruno Lima,Cartão Crédito,3,234.34,0.0,703.02,0.0,703.02,282.57,420.45,Concluída,3,4.0
V01445,2026-03-29,C009,Shopping Mix,B2C,Nordeste,PE,P004,Monitor 24,Informática,Loja Física,Fernanda Rocha,Cartão Crédito,2,833.82,0.0,1667.64,0.0,1667.64,1130.26,537.38,Concluída,4,3.0
V01446,2026-03-31,C007,Loja Avenida,B2C,Centro-Oeste,GO,P005,Headset Gamer,Acessórios,Loja Física,Fernanda Rocha,Cartão Crédito,1,221.41,0.05,221.41,11.07,210.34,98.38,111.96,Concluida,2,4.0
V01447,2025-07-26,C001,Alfa Distribuidora,B2B,Sudeste,SP,P007,Mesa Office,Móveis,E-commerce,Carla Mendes,Pix,6,825.3,0.0,4951.8,0.0,4951.8,2754.96,2196.84,Concluída,7,5.0
V01448,2025-01-17,C004,Delta Store,B2B,Sul,PR,P002,Mouse Wireless,Acessórios,Marketplace,Ana Souza,Cartão Crédito,4,106.26,0.0,425.04,0.0,425.04,156.92,268.12,Concluída,2,1.0
V01449,2025-03-06,C006,Mercado Central,B2B,Nordeste,BA,P004,Monitor 24,Informática,E-commerce,Ana Souza,Pix,1,928.09,0.03,928.09,27.84,900.25,621.97,278.28,Concluída,4,
V01450,2026-03-02,C003,Casa Norte,B2C,Norte,AM,P001,Notebook Pro 14,Informática,Loja Física,Carla Mendes,Boleto,2,4357.43,0.08,8714.86,697.19,8017.67,6472.74,1544.93,Concluída,7,4.0
V01451,2025-08-01,C009,Shopping Mix,B2C,Nordeste,PE,P004,Monitor 24,Informática,Marketplace,Diego Alves,Cartão Crédito,6,848.04,0.0,5088.24,0.0,5088.24,3402.18,1686.06,Cancelada,4,3.0
V01452,2025-04-19,C004,Delta Store,B2B,Sul,PR,P004,Monitor 24,Informática,Representante,Carla Mendes,Pix,1,977.49,0.08,977.49,78.2,899.29,621.98,277.31,Concluída,4,4.0
V01453,2025-11-20,C001,Alfa Distribuidora,B2B,Sudeste,SP,P007,Mesa Office,Móveis,Loja Física,Diego Alves,Pix,8,723.56,0.0,5788.48,0.0,5788.48,3378.16,2410.32,Concluída,4,4.0
V01454,2025-03-09,C008,Prime Atacado,B2B,Sul,RS,P004,Monitor 24,Informática,Representante,Fernanda Rocha,Boleto,1,901.47,0.0,901.47,0.0,901.47,581.44,320.03,Concluída,7,4.0
V01455,2025-08-12,C001,Alfa Distribuidora,B2B,Sudeste,SP,P002,Mouse Wireless,Acessórios,Marketplace,Carla Mendes,Transferência,3,100.71,0.05,302.13,15.11,287.02,114.54,172.48,Concluída,4,5.0
V01456,2025-06-25,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,Representante,Ana Souza,Boleto,3,3043.07,0.08,9129.21,730.34,8398.87,5647.17,2751.7,Concluída,5,4.0
V01457,2025-12-07,C007,Loja Avenida,B2C,Centro-Oeste,GO,P003,Teclado Mecânico,Acessórios,E-commerce,Carla Mendes,Transferência,1,350.56,0.0,350.56,0.0,350.56,157.65,192.91,Concluída,7,3.0
V01458,2025-01-19,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Marketplace,Diego Alves,Pix,1,1369.82,0.0,1369.82,0.0,1369.82,848.23,521.59,Concluída,3,3.0
V01459,2025-01-14,C009,Shopping Mix,B2C,Nordeste,PE,P010,Carregador USB-C,Telefonia,E-commerce,Ana Souza,Cartão Crédito,5,103.05,0.0,515.25,0.0,515.25,217.0,298.25,Pendente,4,3.0
V01460,2026-03-15,C005,E-commerce Livre,B2C,Sudeste,RJ,P004,Monitor 24,Informática,E-commerce,Fernanda Rocha,Cartão Crédito,3,978.46,0.08,2935.38,234.83,2700.55,1888.65,811.9,Concluída,5,3.0
V01461,2026-01-19,C001,Alfa Distribuidora,B2B,Sudeste,SP,P003,Teclado Mecânico,Acessórios,Marketplace,Carla Mendes,Pix,4,339.05,0.15,1356.2,203.43,1152.77,560.8,591.97,Concluída,5,5.0
V01462,2025-07-29,C003,Casa Norte,B2C,Norte,AM,P007,Mesa Office,Móveis,Loja Física,Bruno Lima,Transferência,5,735.25,0.0,3676.25,0.0,3676.25,2176.35,1499.9,Concluída,7,4.0
V01463,2025-10-12,C006,Mercado Central,B2B,Nordeste,BA,P003,Teclado Mecânico,Acessórios,Representante,Ana Souza,Transferência,5,328.88,0.08,1644.4,131.55,1512.85,710.4,802.45,Cancelada,3,4.0
V01464,2025-08-23,C005,E-commerce Livre,B2C,Sudeste,RJ,P001,Notebook Pro 14,Informática,Representante,Carla Mendes,Pix,1,4219.39,0.0,4219.39,0.0,4219.39,2952.42,1266.97,Pendente,3,5.0
V01465,2025-02-25,C004,Delta Store,B2B,Sul,PR,P009,Smartphone X,Telefonia,E-commerce,Bruno Lima,Transferência,10,2532.26,0.05,25322.6,1266.13,24056.47,19117.4,4939.07,Concluída,4,
V01466,2025-07-07,C009,Shopping Mix,B2C,Nordeste,PE,P006,Cadeira Ergonômica,Móveis,Marketplace,Ana Souza,Cartão Crédito,1,1389.6,0.03,1389.6,41.69,1347.91,937.17,410.74,Concluída,5,5.0
V01467,2025-07-17,C008,Prime Atacado,B2B,Sul,RS,P002,Mouse Wireless,Acessórios,Loja Física,Bruno Lima,Pix,4,105.19,0.08,420.76,33.66,387.1,141.0,246.1,Concluída,4,4.0
V01468,2025-06-27,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,E-commerce,Bruno Lima,Cartão Crédito,2,93.53,0.0,187.06,0.0,187.06,83.32,103.74,Concluída,10,4.0
V01469,2025-11-15,C007,Loja Avenida,B2C,Centro-Oeste,GO,P008,Webcam Full HD,Acessórios,E-commerce,Bruno Lima,Pix,3,227.35,0.0,682.05,0.0,682.05,269.31,412.74,Concluída,4,
V01470,2025-09-12,C007,Loja Avenida,B2C,Centro-Oeste,GO,P003,Teclado Mecânico,Acessórios,Representante,Carla Mendes,Transferência,5,295.67,0.0,1478.35,0.0,1478.35,722.85,755.5,Concluída,5,3.0
V01471,2026-05-08,C004,Delta Store,B2B,Sul,PR,P005,Headset Gamer,Acessórios,Loja Física,Carla Mendes,Transferência,3,216.38,0.0,649.14,0.0,649.14,328.2,320.94,Concluída,15,5.0
V01472,2026-04-28,C007,Loja Avenida,B2C,Centro-Oeste,GO,P003,Teclado Mecânico,Acessórios,Marketplace,Diego Alves,Transferência,2,291.2,0.08,582.4,46.59,535.81,314.36,221.45,Cancelada,3,
V01473,2025-01-21,C003,Casa Norte,B2C,Norte,AM,P008,Webcam Full HD,Acessórios,Marketplace,Diego Alves,Cartão Crédito,2,222.46,0.1,444.92,44.49,400.43,173.24,227.19,Devolvida,4,
V01474,2025-06-06,C005,E-commerce Livre,B2C,Sudeste,RJ,P010,Carregador USB-C,Telefonia,E-commerce,Carla Mendes,Transferência,2,122.07,0.0,244.14,0.0,244.14,88.0,156.14,Concluída,4,3.0
V01475,2026-04-10,C008,Prime Atacado,B2B,Sul,RS,P005,Headset Gamer,Acessórios,Representante,Diego Alves,Transferência,4,226.07,0.03,904.28,27.13,877.15,405.56,471.59,Pendente,2,3.0
V01476,2025-05-20,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Marketplace,Bruno Lima,Pix,2,1337.98,0.0,2675.96,0.0,2675.96,1754.7,921.26,Devolvida,5,5.0
V01477,2025-01-14,C004,Delta Store,B2B,Sul,PR,P001,Notebook Pro 14,Informática,Representante,Diego Alves,Transferência,1,4421.25,0.0,4421.25,0.0,4421.25,3237.72,1183.53,Concluída,4,4.0
V01478,2026-01-18,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,Marketplace,Diego Alves,Boleto,6,723.72,0.03,4342.32,130.27,4212.05,2439.6,1772.45,Concluída,10,4.0
V01479,2026-02-23,C010,Tech Mais,B2C,Sudeste,SP,P002,Mouse Wireless,Acessórios,Loja Física,Ana Souza,Transferência,3,104.88,0.03,314.64,9.44,305.2,114.9,190.3,Concluída,5,3.0
V01480,2025-07-18,C010,Tech Mais,B2C,Sudeste,SP,P003,Teclado Mecânico,Acessórios,Marketplace,Carla Mendes,Boleto,5,318.66,0.0,1593.3,0.0,1593.3,769.6,823.7,Concluída,2,5.0
V01481,2026-01-13,C009,Shopping Mix,B2C,Nordeste,PE,P008,Webcam Full HD,Acessórios,Loja Física,Diego Alves,Transferência,6,230.01,0.1,1380.06,138.01,1242.05,581.16,660.89,Concluída,4,5.0
V01482,2026-05-05,C004,Delta Store,B2B,Sul,PR,P004,Monitor 24,Informática,Loja Física,Carla Mendes,Cartão Crédito,2,918.78,0.05,1837.56,91.88,1745.68,1202.56,543.12,Devolvida,4,4.0
V01483,2026-04-12,C003,Casa Norte,B2C,Norte,AM,P005,Headset Gamer,Acessórios,E-commerce,Carla Mendes,Pix,10,242.06,0.0,2420.6,0.0,2420.6,1063.0,1357.6,Cancelada,7,5.0
V01484,2025-06-15,C010,Tech Mais,B2C,Sudeste,SP,P010,Carregador USB-C,Telefonia,Loja Física,Ana Souza,Cartão Crédito,4,105.15,0.08,420.6,33.65,386.95,181.56,205.39,Concluída,3,
V01485,2025-03-24,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,E-commerce,Diego Alves,Pix,6,855.28,0.1,5131.68,513.17,4618.51,2625.18,1993.33,Concluída,5,2.0
V01486,2025-11-06,C007,Loja Avenida,B2C,Centro-Oeste,GO,P005,Headset Gamer,Acessórios,Marketplace,Fernanda Rocha,Boleto,4,242.68,0.05,970.72,48.54,922.18,424.4,497.78,Concluída,3,4.0
V01487,2025-04-22,C007,Loja Avenida,B2C,Centro-Oeste,GO,P002,Mouse Wireless,Acessórios,Representante,Bruno Lima,Boleto,1,89.59,0.15,89.59,13.44,76.15,36.01,40.14,Concluída,5,5.0
V01488,2025-11-12,C004,Delta Store,B2B,Sul,PR,P007,Mesa Office,Móveis,Loja Física,Bruno Lima,Transferência,1,-838.2,0.08,838.2,67.06,771.14,413.97,357.17,Concluída,10,5.0
V01489,2025-03-13,C001,Alfa Distribuidora,B2B,Sudeste,SP,P002,Mouse Wireless,Acessórios,Marketplace,Fernanda Rocha,Transferência,4,87.22,0.0,348.88,0.0,348.88,155.16,193.72,Concluída,4,5.0
V01490,2025-06-24,C005,E-commerce Livre,B2C,Sudeste,RJ,P007,Mesa Office,Móveis,E-commerce,Carla Mendes,Pix,2,836.01,0.08,1672.02,133.76,1538.26,841.3,696.96,Cancelada,2,5.0
V01491,2026-05-14,C003,Casa Norte,B2C,Norte,AM,P004,Monitor 24,Informática,E-commerce,Fernanda Rocha,Cartão Crédito,1,817.24,0.05,817.24,40.86,776.38,613.02,163.36,Devolvida,4,4.0
V01492,2025-08-06,C008,Prime Atacado,B2B,Sul,RS,P010,Carregador USB-C,Telefonia,E-commerce,Bruno Lima,Cartão Crédito,3,110.03,0.0,330.09,0.0,330.09,131.64,198.45,Concluida,7,
V01493,2025-09-23,C003,Casa Norte,B2C,Norte,AM,P004,Monitor 24,Informática,Marketplace,Diego Alves,Cartão Crédito,2,941.21,0.0,1882.42,0.0,1882.42,1271.08,611.34,Concluída,15,5.0
V01494,2025-10-28,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,Loja Física,Diego Alves,Cartão Crédito,8,102.95,0.1,823.6,82.36,741.24,324.24,417.0,Concluída,3,4.0
V01495,2025-12-17,C005,E-commerce Livre,B2C,Sudeste,RJ,P002,Mouse Wireless,Acessórios,Loja Física,Fernanda Rocha,Pix,1,96.45,0.03,96.45,2.89,93.56,38.55,55.01,Pendente,10,3.0
V01496,2025-04-14,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,Loja Física,Ana Souza,Boleto,2,208.59,0.0,417.18,0.0,417.18,191.48,225.7,Concluída,5,5.0
V01497,2025-02-12,C001,Alfa Distribuidora,B2B,Sudeste,SP,P010,Carregador USB-C,Telefonia,Loja Física,Bruno Lima,Cartão Crédito,5,102.2,0.05,511.0,25.55,485.45,209.65,275.8,Concluída,2,4.0
V01498,2026-06-17,C007,Loja Avenida,B2C,Centro-Oeste,GO,P010,Carregador USB-C,Telefonia,Representante,Diego Alves,Transferência,2,105.09,0.05,210.18,10.51,199.67,88.92,110.75,Concluída,2,5.0
V01499,2026-03-16,C006,Mercado Central,B2B,Nordeste,BA,P010,Carregador USB-C,Telefonia,Representante,Carla Mendes,Boleto,1,121.68,0.05,121.68,6.08,115.6,41.07,74.53,Concluída,2,4.0
V01500,2026-01-05,C006,Mercado Central,B2B,Nordeste,BA,P004,Monitor 24,Informática,Marketplace,Diego Alves,Cartão Crédito,1,920.86,0.0,920.86,0.0,920.86,619.24,301.62,Concluída,3,2.0
